,serial_number,case_name,case_number,judge_date,court_name,case_type,case_type_code,judge_type,judge
1326,104507,"뇌물공여,횡령,제3자뇌물교부,폭력행위등처벌에관한법률위반",86도628,1988.09.20,대법원,형사,400102,판결,선고
1327,104463,폭력행위등처벌에관한법률위반,88도1284,1988.09.13,대법원,형사,400102,판결,선고
1328,104454,"강도강간,야간주거침입절도미수(인정된죄명:폭력행위등처벌에관한법률위반)",88도1240,1988.09.09,대법원,형사,400102,판결,선고
1329,104422,"도박,폭력행위등처벌에관한법률위반",88도963,1988.08.23,대법원,형사,400102,판결,선고
1330,104407,"강제추행,미성년자유인,폭력행위등처벌에관한법률위반",88도839,1988.08.09,대법원,형사,400102,판결,선고
1331,104401,"중유기,폭력행위등처벌에관한법률위반",86도225,1988.08.09,대법원,형사,400102,판결,선고
1332,118475,폭력행위등처벌에관한법률위반등,88노232,1988.07.27,대구고등법원,형사,400102,형사부판결 : 상고,선고
1333,104395,"공정증서원본불실기재,동행사,명예훼손,무고,사문서위조,동행사,위증교사,재물손괴,폭력행위등처벌에관한법률위반,협박",88도841,1988.07.26,대법원,형사,400102,판결,선고
1334,104379,폭력행위등처벌에관한법률위반,88도601,1988.06.28,대법원,형사,400102,판결,선고
1335,104363,"강간,강도,강제추행,폭력행위등처벌에관한법률위반,횡령",88도534,1988.06.14,대법원,형사,400102,판결,선고
1336,220033,폭력행위등처벌에관한법률위반,88도67,1988.03.22,대법원,형사,400102,판결,선고
1337,104193,"사기,사기미수,폭력행위등처벌에관한법률위반,모욕",87도2539,1988.03.22,대법원,형사,400102,판결,선고
1338,118318,폭행치사(인정된죄명:폭력행위등처벌에관한법률위반),87고합1306,1988.01.27,부산지방법원,형사,400102,제3형사부 판결 : 확정,선고
1339,103969,폭력행위등처벌에관한법률위반(변경된죄명:폭행치사),87도2196,1987.12.22,대법원,형사,400102,판결,선고
1340,103910,"폭력행위등처벌에관한법률위반,공무집행방해,공용물건손상,도로교통법위반,보호감호",87도2297,1987.12.08,대법원,형사,400102,판결,선고
1341,103909,"살인,폭력행위등처벌에관한법률위반",87도2195,1987.12.08,대법원,형사,400102,판결,선고
1342,77088,폭력행위등처벌에관한법률위반등피고사건,87노1145,1987.12.03,수원지방법원,형사,400102,제1형사부판결 : 상고,선고
1343,103851,"살인,폭력행위등처벌에관한법률위반,도로교통법위반",87도2011,1987.11.24,대법원,형사,400102,판결,선고
1344,166417,"직업안정법 위반,폭력행위등처벌에관한법률 위반,업무방해,공갈",87도1656,1987.10.26,대법원,형사,400102,판결,선고
1345,148086,폭력행위등처벌에관한법률위반,87도1745,1987.10.26,대법원,형사,400102,판결,선고
1346,103681,보호감호(폭력행위등처벌에관한법률위반),87감도160,1987.10.13,대법원,형사,400102,판결,선고
1347,103683,"살인,폭력행위등처벌에관한법률위반,강도상해,총포.도검.화약류단속법위반,범인도피",87도1240,1987.10.13,대법원,형사,400102,판결,선고
1348,103637,"폭력행위등처벌에관한법률위반,특수공무집행방해치상,폭행,절도,강도살인,특수강도,도로교통법위반,강도상해,재물손괴",87도1592,1987.09.22,대법원,형사,400102,판결,선고
1349,103626,보호감호(폭력행위등처벌에관한법률위반),87감도152,1987.09.22,대법원,형사,400102,판결,선고
1350,103574,보호감호(폭력행위등처벌에관한법률위반),87감도131,1987.09.08,대법원,형사,400102,판결,선고
1351,103522,"폭력행위등처벌에관한법률위반,보호감호",85감도1457,1987.08.25,대법원,형사,400102,판결,선고
1352,76988,폭력행위등처벌에관한법률위반피고사건,87고단383,1987.08.18,청주지방법원,형사,400102,판결 : 항소,선고
1353,103496,폭력행위등처벌에관한법률위반,87도1269,1987.08.18,대법원,형사,400102,판결,선고
1354,103455,"살인,폭력행위등처벌에관한법률위반",87도1091,1987.07.21,대법원,형사,400102,판결,선고
1355,103458,"폭력행위등처벌등에관한법률위반,보호감호,치료감호",87도1141,1987.07.21,대법원,형사,400102,판결,선고
1356,103397,특정범죄가중처벌등에관한법률위반(뇌물)·폭력행위등처벌에관한법률위반,87도973,1987.07.07,대법원,형사,400102,판결,"선고,"
1357,103270,폭력행위등처벌에관한법률위반,87도941,1987.06.09,대법원,형사,400102,판결,"선고,"
1358,103266,"폭력행위등처벌에관한법률위반,공무집행방해,재물손괴(인정된죄명:폭력행위등처벌에관한법률위반),상해(인정된죄명:폭력행위등처벌에관한법률위반),보호감호",87도691,1987.06.09,대법원,형사,400102,판결,선고
1359,103218,"보호감호,공문서위조,공문서위조행사,사기,폭력행위등처벌에관한법률위반",87감도55,1987.05.26,대법원,형사,400102,판결,선고
1360,103152,"치료감호,폭력행위등처벌에관한법률위반",87감도50,1987.05.12,대법원,형사,400102,판결,선고
1361,103148,"폭력행위등처벌에관한법률위반,배임증재",86도1682,1987.05.12,대법원,형사,400102,판결,선고
1362,76898,폭력행위등처벌에관한법률위반피고사건,86고단221,1987.05.06,전주지방법원정주지원,형사,400102,판결 : 항소,선고
1363,103085,"보건범죄단속에관한특별조치법위반,폭력행위등처벌에관한법률위반",87도286,1987.04.28,대법원,형사,400102,판결,선고
1364,103083,"모욕,폭행,폭력행위등처벌에관한법률위반",87도179,1987.04.28,대법원,형사,400102,판결,선고
1365,103091,"폭력행위등처벌에관한법률위반,공무집행방해,업무방해,공용물건손상,보호감호",87도453,1987.04.28,대법원,형사,400102,판결,선고
1366,103023,폭력행위등처벌에관한법률위반,87도317,1987.04.14,대법원,형사,400102,판결,선고
1367,103024,폭력행위등처벌에관한법률위반,87도339,1987.04.14,대법원,형사,400102,판결,선고
1368,103028,"사문서위조,사문서위조행사,공정증서원본불실기재,공정증서원본불실기재행사,폭력행위등처벌에관한법률위반",87도399,1987.04.11,대법원,형사,400102,판결,선고
1369,102958,"폭력행위등처벌에관한법률위반,특수강도,강간미수,특수절도,향정신성의약품관리법위반,범인은닉,명예훼손,보호감호",87도157,1987.03.24,대법원,형사,400102,판결,선고
1370,102952,"허위공문서작성,허위공문서작성행사,폭행,폭력행위등처벌에관한법률위반",86도2673,1987.03.24,대법원,형사,400102,판결,선고
1371,228101,"폭력행위등처벌에관한법률위반,범인도피",85도897,1987.02.10,대법원,형사,400102,판결,선고
1372,102665,강도예비(인정된죄명:폭력행위등처벌에관한법률위반),86도2396,1987.01.20,대법원,형사,400102,판결,선고
1373,102666,폭력행위등처벌에관한법률위반,86도2492,1987.01.20,대법원,형사,400102,판결,선고
1374,102661,폭력행위등처벌에관한법률위반,86도1555,1987.01.20,대법원,형사,400102,판결,선고
1375,102574,폭력행위등처벌에관한법률위반·업무방해,85도1142,1986.12.23,대법원,형사,400102,판결,선고
1376,145680,치료감호(강간치상·폭력행위등처벌에관한법률위반),86감도247,1986.12.23,대법원,형사,400102,판결,선고
1377,102504,"보호감호,폭력행위등처벌에관한법률위반",86감도177,1986.12.09,대법원,형사,400102,판결,선고
1378,102461,폭력행위등처벌에관한법률위반,86도1636,1986.11.25,대법원,형사,400102,판결,선고
1379,102422,국가보안법위반ㆍㆍ특수공무집행방해치상ㆍ폭력행위등처벌에관한법률위반ㆍ집회및시위에관한법률위반,86도1786,1986.11.11,대법원,형사,400102,판결,선고
1380,102377,폭력행위등처벌에관한법률위반,86도1669,1986.10.28,대법원,형사,400102,판결,선고
1381,102381,"특수공무집행방해치상,폭력행위등처벌에관한법률위반,국가보안법위반",86도1784,1986.10.28,대법원,형사,400102,판결,선고
1382,102300,폭력행위등처벌에관한법률위반,86도1091,1986.10.14,대법원,형사,400102,판결,선고
1383,102319,폭력행위등처벌에관한법률위반,86도1796,1986.10.14,대법원,형사,400102,판결,선고
1384,102312,"업무상횡령,사문서위조,사문서위조행사,폭력행위등처벌에관한법률위반,무고",86도1589,1986.10.14,대법원,형사,400102,판결,선고
1385,102301,폭력행위등처벌에관한법률위반,86도1129,1986.10.14,대법원,형사,400102,판결,선고
1386,102249,절도(인정된죄명:폭력행위등처벌에관한법률위반),86도941,1986.09.23,대법원,형사,400102,판결,선고
1387,102261,폭력행위등처벌에관한법률위반,86도1512,1986.09.23,대법원,형사,400102,판결,선고
1388,102180,"폭력행위등처벌에관한법률위반,공갈,상해,횡령,부정수표단속법위반",86도1357,1986.09.09,대법원,형사,400102,판결,선고
1389,102115,살인ㆍ살인미수ㆍ폭력행위등처벌에관한법률위반ㆍ향토예비군설치법위반,86도1313,1986.09.09,대법원,형사,400102,판결,선고
1390,102113,"국가보안법위반ㆍ현존건조물방화미수ㆍ집회및시위에관한법률위반ㆍ폭력행위등처벌에 관한 법률위반(인정된죄명:폭행치상,건조물침입)ㆍ공문서위조(인정된죄명:공문서변조)ㆍ공용물건손상ㆍ범인도피",86도1187,1986.09.09,대법원,형사,400102,판결,선고
1391,102171,"강도상해,폭력행위등처벌에관한법률위반",86도1919,1986.09.05,대법원,형사,400102,판결,선고
1392,102056,폭력행위등처벌에관한법률위반,86도960,1986.08.19,대법원,형사,400102,판결,선고
1393,102058,"강간치상,살인,폭력행위등처벌에관한법률위반",86도1075,1986.08.19,대법원,형사,400102,판결,선고
1394,101992,폭력행위등처벌에관한법률위반,86도1140,1986.07.22,대법원,형사,400102,판결,선고
1395,101985,"폭력행위등처벌에관한법률위반,동행사",86도617,1986.07.22,대법원,형사,400102,판결,선고
1396,101910,폭력행위등처벌에관한법률위반,86도1036,1986.07.08,대법원,형사,400102,판결,선고
1397,101912,폭력행위등처벌에관한법률위반,86도1052,1986.07.08,대법원,형사,400102,판결,선고
1398,101808,폭력행위등처벌에관한법률위반,86도276,1986.06.24,대법원,형사,400102,판결,선고
1399,101809,폭력행위등처벌에관한법률위반,86도380,1986.06.24,대법원,형사,400102,판결,선고
1400,101822,폭력행위등처벌에관한법률위반,86도794,1986.06.24,대법원,형사,400102,판결,선고
1401,101829,폭력행위등처벌에관한법률위반,86도947,1986.06.24,대법원,형사,400102,판결,선고
1402,101811,"특수공무집행방해치상,폭력행위등처벌에관한법률위반,국가보안법위반",86도403,1986.06.24,대법원,형사,400102,판결,선고
1403,76542,폭력행위등처벌에관한법률위반피고사건,86노1911,1986.06.17,서울고등법원,형사,400102,제2형사부판결 : 확정,선고
1404,76549,폭력행위등처벌에관한법률위반피고사건,85노5715,1986.06.12,서울형사지방법원,형사,400102,제3부판결 : 확정,선고
1405,101759,"폭력행위등처벌에관한법률위반,폭행",86도400,1986.06.10,대법원,형사,400102,판결,선고
1406,101753,폭력행위등처벌에관한법률위반,85도119,1986.06.10,대법원,형사,400102,판결,선고
1407,101713,"폭력행위등처벌에관한법률위반,공무집행방해,공용물건손상,보호감호",86도697,1986.05.27,대법원,형사,400102,판결,선고
1408,101711,폭력행위등처벌에관한법률위반,86도648,1986.05.27,대법원,형사,400102,판결,선고
1409,101629,"폭력행위등처벌에관한법률위반,보호감호",86도297,1986.03.25,대법원,형사,400102,판결,선고
1410,101618,"출판물에의한명예훼손,폭력행위등처벌에관한법률위반",85도1143,1986.03.25,대법원,형사,400102,판결,선고
1411,101573,보호감호(폭력행위등처벌에관한법률),85감도398,1986.03.11,대법원,형사,400102,판결,선고
1412,101515,보호감호(폭력행위처벌등에관한법률위반),85감도391,1986.02.25,대법원,형사,400102,판결,선고
1413,101516,"치료감호(폭력행위처벌등에관한법률위반,주거침입)",85감도419,1986.02.25,대법원,형사,400102,판결,선고
1414,76452,폭력행위등처벌에관한법률위반피고사건,85노5160,1986.02.14,서울형사지방법원,형사,400102,제7부판결 : 상고,선고
1415,101438,폭행치사(인정된 죄명 : 폭력행위처벌에관한법률위반),85도2642,1986.02.11,대법원,형사,400102,판결,선고
1416,101433,"폭력행위등처벌에관한법률위반,횡령",85도2513,1986.02.11,대법원,형사,400102,판결,선고
1417,101381,"특수공무집행방해,상해,특수강도,특수강도미수,폭력행위등처벌에관한법률위반,절도,보호감호",85도2448,1986.01.28,대법원,형사,400102,판결,선고
1418,101210,폭력행위등처벌에관한법률위반등,85도2225,1985.11.26,대법원,형사,400102,판결,선고
1419,101115,"살인,폭력행위등처벌에관한법률위반",85도1599,1985.11.12,대법원,형사,400102,판결,선고
1420,101128,폭력행위등처벌에관한법률위반,85도1978,1985.11.12,대법원,형사,400102,판결,선고
1421,101053,명예훼손·폭력행위등처벌에관한법률위반,85도1629,1985.10.22,대법원,형사,400102,판결,선고
1422,101048,폭력행위등처벌에관한법률위반,85도1455,1985.10.22,대법원,형사,400102,판결,선고
1423,101058,강간미수·폭력행위등처벌에관한법률위반,85도1926,1985.10.22,대법원,형사,400102,판결,선고
1424,100994,"폭력행위등처벌에관한법률위반,특수절도",85도1717,1985.10.08,대법원,형사,400102,판결,선고
1425,100982,폭력행위등처벌에관한법률위반,84도2424,1985.10.08,대법원,형사,400102,판결,선고
1426,100997,폭력행위등처벌에관한법률위반,85도1851,1985.10.08,대법원,형사,400102,판결,선고
1427,76351,폭력행위등처벌에관한법률위반피고사건,85노407,1985.10.08,광주고등법원,형사,400102,제1형사부판결 : 확정,선고
1428,100995,"특수강도,특수절도,폭력행위등처벌에관한법률위반,도로교통법위반",85도1721,1985.10.08,대법원,형사,400102,판결,선고
1429,100980,"사기,폭력행위등처벌에관한법률위반,배임,건축법위반,부정수표단속법위반",83도1375,1985.10.08,대법원,형사,400102,판결,선고
1430,100944,폭력행위등처벌에관한법률위반,85도1591,1985.09.24,대법원,형사,400102,판결,선고
1431,100943,"강간치상,폭력행위등처벌에관한법률위반",85도1533,1985.09.24,대법원,형사,400102,판결,선고
1432,100880,상해치사ㆍ폭력행위등처벌에관한법률위반,85도1370,1985.09.10,대법원,형사,400102,판결,선고
1433,100680,폭력행위등처벌에관한법률위반,85도707,1985.07.09,대법원,형사,400102,판결,선고
1434,100673,중과실치상(업무상과실치상으로변경)ㆍ폭력행위등처벌에관한법률위반ㆍ무고,84도822,1985.07.09,대법원,형사,400102,판결,선고
1435,100690,특수절도ㆍ특수절도미수ㆍ폭력행위등처벌에관한법률위반,85도1053,1985.07.09,대법원,형사,400102,판결,선고
1436,100632,폭력행위등처벌에관한법률위반,85도801,1985.06.25,대법원,형사,400102,판결,선고
1437,100623,중감금·폭력행위등처벌에관한법률위반,84도2083,1985.06.25,대법원,형사,400102,판결,선고
1438,100581,폭력행위등처벌에관한법률위반,85도325,1985.06.11,대법원,형사,400102,판결,선고
1439,100528,살인미수·폭력행위등처벌에관한법률위반,85도361,1985.05.28,대법원,형사,400102,판결,선고
1440,100451,상해치사·상해·폭력행위등처벌에관한법률위반,84도2118,1985.05.14,대법원,형사,400102,판결,선고
1441,100519,폭력행위등처벌에관한법률위반,85도466,1985.05.14,대법원,형사,400102,판결,선고
1442,100408,폭력행위등처벌에관한법률위반·존속상해,84도2890,1985.04.23,대법원,형사,400102,판결,선고
1443,100410,폭력행위등처벌에관한법률위반,85도281,1985.04.23,대법원,형사,400102,판결,선고
1444,100301,폭력행위등처벌에관한법률위반,85도157,1985.03.26,대법원,형사,400102,판결,선고
1445,189162,폭력행위등처벌에관한법률위반·강도살인(피고인)에대하여인정된죄명:특수강도,84도2956,1985.03.26,대법원,형사,400102,판결,선고
1446,100240,폭력행위등처벌에관한법률위반,84도3042,1985.03.12,대법원,형사,400102,판결,선고
1447,100243,폭력행위등처벌에관한법률위반·강간미수·협박,85도190,1985.03.12,대법원,형사,400102,판결,선고
1448,100184,군용물절도ㆍ상관살해미수(변경된죄명:상관살해예비)ㆍ폭력행위등처벌에관한법률위반ㆍ중과실치사,84도2963,1985.02.26,대법원,형사,400102,판결,선고
1449,166422,폭력행위 등 처벌에 관한 법률 위반,84도2917,1985.02.08,대법원,형사,400102,판결,선고
1450,100030,의료법위반ㆍ폭력행위등처벌에관한법률위반ㆍ무고,84도2271,1984.12.26,대법원,형사,400102,판결,선고
1451,100036,영리유인ㆍ부녀매매ㆍ직업안정법위반ㆍ폭력행위등처벌에관한법률위반ㆍ보호감호,84도2471,1984.12.26,대법원,형사,400102,판결,선고
1452,99984,"폭력행위등처벌에관한법률위반,폭행치사",84도2347,1984.12.11,대법원,형사,400102,판결,선고
1453,99920,"보호감호,폭력행위등처벌에관한법률위반",84도2225,1984.11.27,대법원,형사,400102,판결,선고
1454,99916,폭력행위등처벌에관한법률위반,84도2106,1984.11.27,대법원,형사,400102,판결,선고
1455,99869,"일반교통방해,폭력행위등처벌에관한법률위반",84도2192,1984.11.13,대법원,형사,400102,판결,선고
1456,99829,폭력행위등처벌에관한법률위반,84도1803,1984.10.23,대법원,형사,400102,판결,선고
1457,99788,폭력행위등처벌에관한법률위반,84도1489,1984.10.10,대법원,형사,400102,판결,선고
1458,99784,살인ㆍ살인미수ㆍ상해치사ㆍ폭력행위등처벌에관한법률위반ㆍ특수공무집행방해ㆍ상해ㆍ절도ㆍ문화재보호법위반,84도1544,1984.10.05,대법원,형사,400102,판결,선고
1459,99749,폭력행위등처벌에관한법률위반,84도1610,1984.09.25,대법원,형사,400102,판결,선고
1460,99675,일반교통방해ㆍ재물손괴ㆍ폭력행위등처벌에관한법률위반,83도2617,1984.09.11,대법원,형사,400102,판결,선고
1461,99682,폭력행위등처벌에관한법률위반,84도1387,1984.09.11,대법원,형사,400102,판결,선고
1462,99693,보호감호ㆍ폭력행위등처벌에관한법률위반,84감도81,1984.09.11,대법원,형사,400102,판결,선고
1463,99686,폭력행위등처벌에관한법률위반,84도1440,1984.09.11,대법원,형사,400102,판결,선고
1464,99634,절도ㆍ예배방해ㆍ폭력행위등처벌에관한법률위반ㆍ폭행,83도2981,1984.08.21,대법원,형사,400102,판결,선고
1465,99597,무고ㆍ공무집행방해ㆍ폭력행위등처벌에관한법률위반,83도2692,1984.07.24,대법원,형사,400102,판결,선고
1466,99566,현주건조물방화치상ㆍ폭력행위등처벌에관한법률위반ㆍ상해ㆍ폭행,84도1245,1984.07.24,대법원,형사,400102,판결,선고
1467,99563,폭력행위등처벌에관한법률위반,84도1129,1984.07.24,대법원,형사,400102,판결,선고
1468,99500,폭력행위등처벌에관한법률위반,83도2018,1984.07.10,대법원,형사,400102,판결,선고
1469,99450,폭력행위등처벌에관한법률위반,83도3090,1984.06.26,대법원,형사,400102,판결,선고
1470,99451,폭력행위등처벌에관한법률위반,84도603,1984.06.26,대법원,형사,400102,판결,선고
1471,99457,폭력행위등처벌에관한법률위반,84도851,1984.06.26,대법원,형사,400102,판결,선고
1472,165676,폭력행위등처벌에 관한 법률 위반,83도685,1984.06.26,대법원,형사,400102,판결,선고
1473,99380,폭력행위등처벌에관한법률위반,84도647,1984.06.12,대법원,형사,400102,판결,선고
1474,99384,폭력행위등처벌에관한법률위반ㆍ폭행,84도799,1984.06.12,대법원,형사,400102,판결,선고
1475,99373,특정범죄가중처벌등에관한법률위반ㆍ강도살인(변경된죄명:살인)ㆍ강도살인미수ㆍ준강도ㆍ폭력행위등처벌에관한법률위반ㆍ강도상해ㆍ특수강도ㆍ살인미수ㆍ강간치상,84도460,1984.06.05,대법원,형사,400102,판결,선고
1476,99306,폭력행위등처벌에관한법률위반ㆍ강제집행면탈,83도2598,1984.05.22,대법원,형사,400102,판결,선고
1477,99307,폭력행위등처벌에관한법률위반,83도3020,1984.05.22,대법원,형사,400102,판결,선고
1478,99304,폭력행위등처벌에관한법률위반ㆍ상습도박ㆍ중감금,84도655,1984.05.15,대법원,형사,400102,판결,선고
1479,99301,폭력행위등처벌에관한법률위반,84도488,1984.05.15,대법원,형사,400102,판결,선고
1480,99250,폭력행위등처벌에관한법률위반·공갈,84도573,1984.05.09,대법원,형사,400102,판결,선고
1481,99182,폭력행위등처벌에관한법률위반(변경:폭행)·사기·사기미수,83도973,1984.04.24,대법원,형사,400102,판결,선고
1482,99195,폭력행위등처벌에관한법률위반,84도421,1984.04.24,대법원,형사,400102,판결,선고
1483,99117,폭력행위등처벌에관한법률위반ㆍ절도ㆍ주거침입,84도353,1984.04.10,대법원,형사,400102,판결,선고
1484,98961,폭력행위등처벌에관한법률위반(예비적:폭력행위등처벌에관한법률위반),84도219,1984.03.13,대법원,형사,400102,판결,선고
1485,98951,폭력행위등처벌에관한법률위반,83도3105,1984.03.13,대법원,형사,400102,판결,선고
1486,98933,폭력행위등처벌에관한법률위반·보호감호,83도3131,1984.02.28,대법원,형사,400102,판결,선고
1487,98843,강도상해ㆍ특수강도ㆍ특수강도미수ㆍ강도예비ㆍ폭력행위등처벌에관한법률위반,83도3343,1984.02.28,대법원,형사,400102,판결,선고
1488,98776,폭력행위등처벌에관한법률위반ㆍ보호감호,83도3165,1984.02.14,대법원,형사,400102,판결,선고
1489,98756,폭력행위등처벌에관한법률위반,83도2959,1984.01.31,대법원,형사,400102,판결,선고
1490,98718,특정범죄가중처벌등에관한법률위반ㆍ강도상해ㆍ폭력행위등처벌에관한법률위반ㆍ주거침입,83도3043,1984.01.24,대법원,형사,400102,판결,선고
1491,98709,폭력행위등처벌에관한법률위반,83도1873,1984.01.24,대법원,형사,400102,판결,선고
1492,98698,폭력행위등처벌에관한법률위반,83도2900,1984.01.17,대법원,형사,400102,판결,선고
1493,98610,특정범죄가중처벌등에관한법률위반ㆍ폭력행위등처벌에관한법률위반,83도2557,1983.12.27,대법원,형사,400102,판결,선고
1494,98603,보호감호ㆍ특별범죄가중처벌등에관한법률위반ㆍ폭력행위등처벌에관한법률위반,82감도341,1983.12.27,대법원,형사,400102,판결,선고
1495,98556,특정범죄가중처벌등에관한법률위반·강도강간·특수강도·폭력행위등처벌에관한법률위반·강도음모,83도2418,1983.12.13,대법원,형사,400102,판결,선고
1496,98559,살인·상해치사·살인미수·폭력행위등처벌에관한법률위반·장물양여,83도2605,1983.12.13,대법원,형사,400102,판결,선고
1497,98423,폭력행위등처벌에관한법률위반,83도2407,1983.11.08,대법원,형사,400102,판결,선고
1498,98410,폭력행위등처벌에관한법률위반,83도1667,1983.11.08,대법원,형사,400102,판결,선고
1499,98353,횡령·폭력행위등처벌에관한법률위반,83도2027,1983.10.25,대법원,형사,400102,판결,선고
1500,98341,사기·업무방해·폭력행위등처벌에관한법률위반,82도571,1983.10.25,대법원,형사,400102,판결,선고
1501,98344,보호감호(폭력행위등처벌에관한법률위반),83감도374,1983.10.25,대법원,형사,400102,판결,선고
1502,98294,폭력행위등처벌에관한법률위반,83도2230,1983.10.11,대법원,형사,400102,판결,선고
1503,98295,폭력행위등처벌에관한법률위반·공용서류손상·보호감호,83도2243,1983.10.11,대법원,형사,400102,판결,선고
1504,98284,독직폭행·폭력행위등처벌에관한법률위반,83도2034,1983.10.11,대법원,형사,400102,판결,선고
1505,98282,폭력행위등처벌에관한법률위반·공무집행방해,83도1897,1983.10.11,대법원,형사,400102,판결,선고
1506,98274,업무방해(택일적:폭력행위등처벌에관한법률위반)·기부금품모집금지법위반,82도2584,1983.10.11,대법원,형사,400102,판결,선고
1507,98359,폭력행위등처벌에관한법률위반·보호감호,83도2382,1983.10.05,대법원,형사,400102,판결,선고
1508,98250,폭력행위등처벌에관한법률위반·보호감호,83도2134,1983.09.27,대법원,형사,400102,판결,선고
1509,98128,집회및시위에관한법률위반·특수공무집행방해치상·폭력행위등처벌에관한법률위반,80도277,1983.09.13,대법원,형사,400102,판결,선고
1510,98145,폭력행위등처벌에관한법률위반,83도1323,1983.09.13,대법원,형사,400102,판결,선고
1511,98001,존속폭행·폭력행위등처벌에관한법률위반·보호감호,83도1399,1983.07.26,대법원,형사,400102,판결,선고
1512,97994,폭력행위등처벌에관한법률위반,83도968,1983.07.26,대법원,형사,400102,판결,선고
1513,98008,살인미수·폭력행위등처벌에관한법률위반,83도1470,1983.07.26,대법원,형사,400102,판결,선고
1514,97988,보호감호(폭력행위등처벌에관한법률위반),83감도108,1983.07.26,대법원,형사,400102,판결,선고
1515,75465,폭력행위등처벌에관한법률위반피고사건,83감노21,1983.07.22,광주고등법원,형사,400102,제2형사부판결 : 확정,선고
1516,98052,특수절도·강도강간(예비:폭력행위등처벌에관한법률위반)·특수강도,83소2,1983.07.16,대법원,형사,400102,결정,자
1517,97868,보호감호·폭력행위등처벌에관한법률위반,83감도114,1983.07.12,대법원,형사,400102,판결,선고
1518,97870,사기·공갈·폭력행위등처벌에관한법률위반·상해,83도995,1983.07.12,대법원,형사,400102,판결,선고
1519,97828,폭력행위등처벌에관한법률위반·보호감호,83도1254,1983.06.28,대법원,형사,400102,판결,선고
1520,97815,존속상해(예비적변경:폭력행위등처벌에관한법률위반),83도996,1983.06.28,대법원,형사,400102,판결,선고
1521,97825,폭력행위등처벌에관한법률위반·보호감호,83도1166,1983.06.28,대법원,형사,400102,판결,선고
1522,97807,치료감호(폭력행위등처벌에관한법률위반),83감도226,1983.06.28,대법원,형사,400102,판결,선고
1523,97863,폭력행위등처벌에관한법률위반,83도1019,1983.06.28,대법원,형사,400102,판결,선고
1524,97806,보호감호·특정범죄가중처벌등에관한법률위반·주거침입(변경:폭력행위등처벌에관한법률위반),83감도113,1983.06.28,대법원,형사,400102,판결,선고
1525,97783,절도·도로운송차량법위반·강도상해(변경된죄명:사기및폭력행위등에처벌에관한법률위반),83도1011,1983.06.14,대법원,형사,400102,판결,선고
1526,97717,특정범죄가중처벌등에관한법률위반·사문서위조·사문서위조행사·폭력행위등처벌에관한법률위반,83도866,1983.05.24,대법원,형사,400102,판결,선고
1527,97706,계엄법위반·폭력행위등처벌에관한법률위반·현주건조물방화예비(예비:특수공무집행방해)·집회및시위에관한법률위반,82도142,1983.05.23,대법원,형사,400102,판결,선고
1528,165880,폭력행위등처벌에 관한 법률 위반,83도595,1983.05.10,대법원,형사,400102,판결,선고
1529,97623,특수절도·특수절도미수·폭력행위등처벌에관한법률위반,83도524,1983.04.26,대법원,형사,400102,판결,선고
1530,97608,"보호감호(폭력행위등처벌에관한법률위반,도로교통법위반,교통사고처리특례법위반)",83감도75,1983.04.26,대법원,형사,400102,판결,선고
1531,97615,폭력행위등처벌에관한법률위반,83도323,1983.04.26,대법원,형사,400102,판결,선고
1532,97616,"특정범죄가중처벌등에관한법률위반,폭력행위등처벌에관한법률위반,보호감호",83도387,1983.04.26,대법원,형사,400102,판결,선고
1533,97541,폭력행위등처벌에관한법률위반,83도327,1983.04.12,대법원,형사,400102,판결,선고
1534,97540,특정범죄가중처벌등에관한법률위반·강도상해·강간치상·폭력행위등처벌에관한법률위반·보호감호,83도304,1983.04.12,대법원,형사,400102,판결,선고
1535,97546,폭력행위등처벌에관한법률위반,83도412,1983.04.12,대법원,형사,400102,판결,선고
1536,97520,보호감호(폭력행위등처벌에관한법률위반),82감도679,1983.04.12,대법원,형사,400102,판결,선고
1537,97545,특정범죄가중처벌등에관한법률위반·폭력행위등처벌에관한법률위반·주거침입·보호감호,83도395,1983.04.12,대법원,형사,400102,판결,선고
1538,97525,폭력행위등처벌에관한법률위반,82도2081,1983.04.12,대법원,형사,400102,판결,선고
1539,97539,폭력행위등처벌에관한법률위반·절도,83도297,1983.04.12,대법원,형사,400102,판결,선고
1540,97704,폭력행위등처벌에관한법률위반,83도231,1983.03.22,대법원,형사,400102,판결,선고
1541,97460,폭력행위등처벌에관한법률위반·보호감호,82도3237,1983.03.22,대법원,형사,400102,판결,선고
1542,97401,폭력행위등처벌에관한법률위반,82도1363,1983.03.08,대법원,형사,400102,판결,선고
1543,97444,특수절도·폭력행위등처벌에관한법률위반,82도3092,1983.02.22,대법원,형사,400102,판결,선고
1544,97289,폭력행위등처벌에관한법률·보호감호,82도2971,1983.02.08,대법원,형사,400102,판결,선고
1545,97290,폭력행위등처벌에관한법률위반·보호감호,82도2985,1983.02.08,대법원,형사,400102,판결,선고
1546,97270,특수절도·절도·폭력행위등처벌에관한법률위반,82도696,1983.02.08,대법원,형사,400102,판결,선고
1547,97291,폭력행위등처벌에관한법률위반,82도3021,1983.02.08,대법원,형사,400102,판결,선고
1548,97282,폭력행위등처벌에관한법률위반,82도2714,1983.02.08,대법원,형사,400102,판결,선고
